!
!Columns:
!
!SUPLAY LAY WIRE Xa Ya Za Xb Yb Zb
!
!These are the wire endpoints for sector 1. We will simply
!duplicate for the other sectors. Note the layers (column 2)
!go from 1 to 8. Layers 1 and 8 are guard layers. Layer 2
!is the first sense layer. Likewise the wires (column 3) go from 
!1 to 114. Wires 1 and 114 are guard wires. Wire 2 is the first
!sense wire. The units are cm.
!
!
1  1  1  18.6944  6.46567  242.941  19.9964  -7.20228  242.334
1  1  2  19.8513  7.12017  242.402  21.285  -7.93135  241.733
1  1  3  21.0081  7.77467  241.862  22.5736  -8.66041  241.132
1  1  4  22.1649  8.42916  241.323  23.8623  -9.38948  240.531
1  1  5  23.3217  9.08366  240.783  25.1509  -10.1185  239.93
1  1  6  24.4786  9.73816  240.244  26.4395  -10.8476  239.329
1  1  7  25.6354  10.3927  239.704  27.7281  -11.5767  238.729
1  1  8  26.7922  11.0472  239.165  29.0167  -12.3057  238.128
1  1  9  27.949  11.7017  238.626  30.3054  -13.0348  237.527
1  1  10  29.1059  12.3562  238.086  31.594  -13.7639  236.926
1  1  11  30.2627  13.0107  237.547  32.8826  -14.4929  236.325
1  1  12  31.4195  13.6652  237.007  34.1712  -15.222  235.724
1  1  13  32.5763  14.3197  236.468  35.4598  -15.9511  235.123
1  1  14  33.7332  14.9742  235.928  36.7484  -16.6801  234.522
1  1  15  34.89  15.6287  235.389  38.0371  -17.4092  233.921
1  1  16  36.0468  16.2832  234.85  39.3257  -18.1383  233.321
1  1  17  37.2036  16.9377  234.31  40.6143  -18.8673  232.72
1  1  18  38.3605  17.5922  233.771  41.9029  -19.5964  232.119
1  1  19  39.5173  18.2467  233.231  43.1915  -20.3254  231.518
1  1  20  40.6741  18.9012  232.692  44.4802  -21.0545  230.917
1  1  21  41.8309  19.5557  232.152  45.7688  -21.7836  230.316
1  1  22  42.9878  20.2102  231.613  47.0574  -22.5126  229.715
1  1  23  44.1446  20.8647  231.073  48.346  -23.2417  229.114
1  1  24  45.3014  21.5192  230.534  49.6346  -23.9708  228.513
1  1  25  46.4582  22.1737  229.995  50.9233  -24.6998  227.913
1  1  26  47.6151  22.8282  229.455  52.2119  -25.4289  227.312
1  1  27  48.7719  23.4827  228.916  53.5005  -26.158  226.711
1  1  28  49.9287  24.1372  228.376  54.7891  -26.887  226.11
1  1  29  51.0855  24.7917  227.837  56.0777  -27.6161  225.509
1  1  30  52.2424  25.4462  227.297  57.3663  -28.3452  224.908
1  1  31  53.3992  26.1006  226.758  58.655  -29.0742  224.307
1  1  32  54.556  26.7551  226.219  59.9436  -29.8033  223.706
1  1  33  55.7128  27.4096  225.679  61.2322  -30.5324  223.105
